User,Post Type,Post Date
518,4,1588164717
518,1,1588166227
518,3,1588164855
518,4,1588163172
518,2,1588164869
518,2,1588165172
518,4,1588164949
518,4,1588159098
518,4,1588165561
519,4,1588162409
519,2,1588165428
520,5,1588164306
520,2,1588167014
520,1,1588162811
520,2,1588165414
520,5,1588166020
520,5,1588161569
520,3,1588164437
520,5,1588162723
520,4,1588163751
521,2,1588165058
521,4,1588166652
521,5,1588168370
521,3,1588165162
521,2,1588168122
521,4,1588163185
521,3,1588166253
521,4,1588163043
521,4,1588167635
521,4,1588165104
522,5,1588163404
522,2,1588162733
522,4,1588164856
522,1,1588164452
522,5,1588167636
522,5,1588165899
522,1,1588167441
522,2,1588163980
522,1,1588161681
522,2,1588166459
522,1,1588166351
522,2,1588166986
522,2,1588168372
522,1,1588162760
522,5,1588160274
522,1,1588168043
522,1,1588166215
522,1,1588162473
522,2,1588166339
522,1,1588166426
523,2,1588167913
523,3,1588166453
523,5,1588166086
523,2,1588168176
523,5,1588164280
523,3,1588166248
523,1,1588162011
523,1,1588168722
523,5,1588164075
523,3,1588164989
523,2,1588166798
523,4,1588166638
523,2,1588170734
523,2,1588166037
523,2,1588164404
524,4,1588166388
524,3,1588167036
524,3,1588162431
524,5,1588165982
524,4,1588168220
524,3,1588164722
524,5,1588166339
524,5,1588164998
524,2,1588167194
524,3,1588166587
524,1,1588168156
524,5,1588167534
524,1,1588165076
524,4,1588162751
524,4,1588165387
524,2,1588163600
525,1,1588165211
525,2,1588166464
525,4,1588165684
525,4,1588164570
525,4,1588168560
525,5,1588163407
525,4,1588163897
525,2,1588166597
525,2,1588165189
525,1,1588163996
525,4,1588165339
525,1,1588165144
525,3,1588166314
525,3,1588164702
525,3,1588166474
525,4,1588168197
525,5,1588164360
526,5,1588165909
526,5,1588167007
526,4,1588162667
526,3,1588169397
526,5,1588168064
526,4,1588164162
526,1,1588162926
526,4,1588164000
526,5,1588163893
526,5,1588168838
526,3,1588161674
526,2,1588162528
526,1,1588164707
526,1,1588166541
526,5,1588166473
526,1,1588165039
526,4,1588164512
526,2,1588164455
526,2,1588164382
526,1,1588164746
526,5,1588163802
526,4,1588162789
526,1,1588167935
526,1,1588162822
527,2,1588165042
527,5,1588166397
527,4,1588164395
528,5,1588163365
528,1,1588163884
528,4,1588167380
529,3,1588162423
529,4,1588165633
529,1,1588163292
529,4,1588165190
529,2,1588167918
529,2,1588165584
529,4,1588163495
529,5,1588164902
529,3,1588169032
529,2,1588164753
529,3,1588164666
530,5,1588166418
530,2,1588165396
530,3,1588165625
530,3,1588165214
530,4,1588165533
530,2,1588162908
530,4,1588163406
530,3,1588166807
530,2,1588166658
530,5,1588167469
530,3,1588163901
530,2,1588164329
530,1,1588167434
530,2,1588171015
530,5,1588165582
530,3,1588162638
530,4,1588167390
530,2,1588163833
531,2,1588163985
531,1,1588164052
531,2,1588166456
531,4,1588160892
531,4,1588160009
531,5,1588163987
531,1,1588165830
532,4,1588166246
532,3,1588165270
532,1,1588168619
532,4,1588168361
532,2,1588166415
532,4,1588165155
532,1,1588164248
532,5,1588161530
532,1,1588164785
532,3,1588167239
532,5,1588164186
532,1,1588167939
532,1,1588165872
532,1,1588166188
532,3,1588165656
532,1,1588168240
532,3,1588166275
532,5,1588166736
533,4,1588162575
533,5,1588168610
533,4,1588164419
533,5,1588164710
533,1,1588164093
533,1,1588167799
533,3,1588167759
533,3,1588168074
533,2,1588167416
533,1,1588168507
533,5,1588164768
533,2,1588165608
533,1,1588161598
533,5,1588162990
533,2,1588164189
533,5,1588165143
533,1,1588162401
533,3,1588164659
534,4,1588163756
534,4,1588162049
534,4,1588162452
534,3,1588163701
534,4,1588165919
534,5,1588165893
534,4,1588166122
534,5,1588165874
534,2,1588168118
534,3,1588168541
534,3,1588168148
534,1,1588165617
534,1,1588169219
534,3,1588165613
534,4,1588164096
534,3,1588164283
534,5,1588163280
534,4,1588161664
534,3,1588167707
534,3,1588166031
534,5,1588166037
534,3,1588163917
534,5,1588169216
534,5,1588165730
535,4,1588164880
535,2,1588164619
535,3,1588164868
535,5,1588166544
535,4,1588165147
535,3,1588168399
535,1,1588164095
535,1,1588166572
535,4,1588164928
535,1,1588161407
535,3,1588161271
535,3,1588163546
535,1,1588169631
535,5,1588163522
535,1,1588167395
535,5,1588165493
535,3,1588163231
535,2,1588162479
535,3,1588164680
535,1,1588165002
536,5,1588164517
536,4,1588163623
536,1,1588166038
536,4,1588164651
536,1,1588165835
536,1,1588167595
536,2,1588164698
536,2,1588165820
536,3,1588165234
536,4,1588167365
536,1,1588165503
536,1,1588163314
536,5,1588166327
536,1,1588163746
536,5,1588162435
536,1,1588165385
536,2,1588165170
536,4,1588165891
536,5,1588166395
536,5,1588166914
536,4,1588163872
537,1,1588164815
537,2,1588166503
537,5,1588166950
537,1,1588165844
537,2,1588168581
537,2,1588164237
537,4,1588166534
537,4,1588162532
537,2,1588168099
537,5,1588168566
537,1,1588163968
537,2,1588164584
537,1,1588169827
537,3,1588166499
537,1,1588167837
538,1,1588167806
538,2,1588167175
538,3,1588165769
538,5,1588166056
538,3,1588164458
538,2,1588164450
538,4,1588162881
538,4,1588165072
538,3,1588166276
538,2,1588162316
538,3,1588164477
538,4,1588167457
538,3,1588163575
538,5,1588164616
538,4,1588166385
538,3,1588165113
538,2,1588169124
538,4,1588166732
538,4,1588165962
538,2,1588166684
538,4,1588165832
538,3,1588163559
539,3,1588166988
539,3,1588165092
539,2,1588163473
539,1,1588164528
539,1,1588167399
539,1,1588163885
539,2,1588164526
539,1,1588163010
539,3,1588162227
539,1,1588163775
539,2,1588163559
539,1,1588160580
539,4,1588164512
539,3,1588169428
539,3,1588167474
539,2,1588163211
539,1,1588167329
539,4,1588166906
539,5,1588163576
539,1,1588163214
540,5,1588162340
540,2,1588165240
540,4,1588164679
540,2,1588166074
540,3,1588165834
540,1,1588165689
540,1,1588162174
540,3,1588163711
540,5,1588163181
541,3,1588165622
541,2,1588168076
541,4,1588165426
541,1,1588164926
541,1,1588167022
541,3,1588167553
541,4,1588164574
541,4,1588165343
541,1,1588162117
541,4,1588166618
541,5,1588165457
542,3,1588165820
542,3,1588164631
542,4,1588166062
543,3,1588165974
543,3,1588165824
543,3,1588164800
543,5,1588165538
543,3,1588164828
543,1,1588167947
543,3,1588161745
543,1,1588166608
543,3,1588164898
543,2,1588165310
543,1,1588163511
543,5,1588167182
543,1,1588168365
543,4,1588161474
543,1,1588162764
543,3,1588166120
543,2,1588168460
543,4,1588163563
544,5,1588167411
544,1,1588167680
544,4,1588166166
544,3,1588164669
544,1,1588169445
544,3,1588163615
544,3,1588162522
544,4,1588162851
544,5,1588168115
544,3,1588166651
545,3,1588168551
545,1,1588164533
545,5,1588166041
545,5,1588164919
545,5,1588164000
545,2,1588161874
545,5,1588164761
545,2,1588160826
546,3,1588164647
546,2,1588162936
546,4,1588163402
546,4,1588163147
546,3,1588167531
547,1,1588166661
547,2,1588166003
547,4,1588166886
547,4,1588169302
547,3,1588165872
547,4,1588167255
547,3,1588162451
547,2,1588165459
548,4,1588163823
548,2,1588165618
549,3,1588164546
549,2,1588163342
549,1,1588168048
549,5,1588162774
549,5,1588167299
549,3,1588162390
549,5,1588166874
549,1,1588163908
549,5,1588164929
549,1,1588164840
549,4,1588167968
549,5,1588169431
550,3,1588166285
550,1,1588164220
550,1,1588166115
550,2,1588164466
550,4,1588163442
550,2,1588164176
550,2,1588159448
550,3,1588163198
550,5,1588165808
550,4,1588166995
550,2,1588164582
550,2,1588163731
550,2,1588165767
551,2,1588165052
551,1,1588165699
551,1,1588162801
551,4,1588164515
551,1,1588163655
551,5,1588164309
551,2,1588168116
551,1,1588167358
551,3,1588165620
551,4,1588166488
551,3,1588166382
551,2,1588167273
551,5,1588167826
552,5,1588164837
552,4,1588165854
552,3,1588166025
552,3,1588162796
552,5,1588164281
552,4,1588164637
552,3,1588163736
552,1,1588163220
552,3,1588166757
552,4,1588163564
552,1,1588166217
552,5,1588163686
552,2,1588166147
552,2,1588169621
552,2,1588161436
552,4,1588164785
552,3,1588165453
552,5,1588164268
553,4,1588164511
553,4,1588165893
553,3,1588165968
553,2,1588165070
553,2,1588162550
553,3,1588168950
553,5,1588168722
553,4,1588167653
553,4,1588163933
553,2,1588169140
553,1,1588166278
553,2,1588164574
553,4,1588165012
553,5,1588162839
553,1,1588168432
553,1,1588166155
553,1,1588165035
553,4,1588164458
553,4,1588168786
553,1,1588166198
553,1,1588165832
554,5,1588166382
554,1,1588168276
554,5,1588163105
554,4,1588164586
554,1,1588165624
554,3,1588166628
554,1,1588166261
554,4,1588164047
554,3,1588164939
554,3,1588164782
554,3,1588165867
554,4,1588166519
554,3,1588166256
554,3,1588162958
554,3,1588167697
554,1,1588166231
554,4,1588164899
554,4,1588163905
554,5,1588166853
555,1,1588168416
555,3,1588166986
555,2,1588164704
555,5,1588168864
555,4,1588169570
555,4,1588165632
555,5,1588164176
555,1,1588164290
555,1,1588166615
555,4,1588167207
555,3,1588165811
555,1,1588166006
555,1,1588164416
555,2,1588166938
555,4,1588162272
555,1,1588165906
555,2,1588163253
556,1,1588164493
556,2,1588164909
556,4,1588164725
556,1,1588166130
556,5,1588166949
556,1,1588163254
556,1,1588167692
556,4,1588165262
556,3,1588165837
556,2,1588164414
556,5,1588168181
556,2,1588166622
556,5,1588165240
556,4,1588164547
556,2,1588165171
556,5,1588166373
556,4,1588163637
556,1,1588165556
556,1,1588168611
556,1,1588164877
556,2,1588168216
556,3,1588165070
557,4,1588167721
557,2,1588164894
558,3,1588163396
558,2,1588167156
558,4,1588167269
558,2,1588165682
558,4,1588166708
558,5,1588162531
558,5,1588163374
558,2,1588165644
558,1,1588163170
558,4,1588166153
558,3,1588167775
558,1,1588163555
558,2,1588161499
558,4,1588164696
558,2,1588163792
558,1,1588163879
558,4,1588164985
558,3,1588164943
558,2,1588165099
558,2,1588165254
558,5,1588162761
559,1,1588167143
559,2,1588164816
559,5,1588163432
559,1,1588163448
559,2,1588164691
559,2,1588167813
560,2,1588166338
560,3,1588163496
560,4,1588165693
560,1,1588169135
560,2,1588168014
560,5,1588164117
560,4,1588162317
560,1,1588167217
560,4,1588163843
560,2,1588165096
560,4,1588164984
560,1,1588163212
560,5,1588166042
560,4,1588162518
560,5,1588167247
560,4,1588165504
560,5,1588167383
560,2,1588166194
560,4,1588164128
560,4,1588165017
560,1,1588164067
560,5,1588166397
560,2,1588164231
560,1,1588162936
561,5,1588165875
561,5,1588165174
561,1,1588166543
561,5,1588160690
561,5,1588164437
561,4,1588168173
561,4,1588165123
561,4,1588166268
561,3,1588167244
561,5,1588163185
561,1,1588165598
561,1,1588162479
561,2,1588162129
561,5,1588163681
561,4,1588164905
561,4,1588166708
562,5,1588164459
562,4,1588164063
562,5,1588167714
562,1,1588164918
562,1,1588161623
562,1,1588167897
562,1,1588166408
562,2,1588165518
562,2,1588165639
562,4,1588164815
562,3,1588168591
562,5,1588166001
562,4,1588165757
562,2,1588163491
562,5,1588165610
562,1,1588168973
562,2,1588162367
562,3,1588168062
562,3,1588168703
562,4,1588167836
562,4,1588163757
562,4,1588162123
562,3,1588167581
563,5,1588163206
563,5,1588163895
563,5,1588161452
563,5,1588163398
563,3,1588159089
563,1,1588163392
563,1,1588166521
563,1,1588160866
563,4,1588162320
563,4,1588163157
563,3,1588165965
563,4,1588161029
563,5,1588165676
563,3,1588168256
564,5,1588163822
564,4,1588163350
564,4,1588167511
564,3,1588164887
564,2,1588167568
564,4,1588163498
564,4,1588165808
565,5,1588164599
565,3,1588166873
565,2,1588166610
566,3,1588165404
566,3,1588167866
566,4,1588161776
566,1,1588168831
566,3,1588166449
566,1,1588167036
566,2,1588167532
566,2,1588164602
566,2,1588167698
566,2,1588159974
566,2,1588162587
566,4,1588158647
566,4,1588165757
566,4,1588164580
566,4,1588165752
566,4,1588167555
566,2,1588162690
566,4,1588164299
566,2,1588166746
566,2,1588165008
566,5,1588165467
567,1,1588165611
567,1,1588163391
567,1,1588166469
568,4,1588163815
568,5,1588167855
568,5,1588165126
568,5,1588164838
569,3,1588166387
569,4,1588164539
569,5,1588166319
569,4,1588162571
569,3,1588168019
569,1,1588165343
569,1,1588165364
569,2,1588166329
569,5,1588164399
569,5,1588164290
569,4,1588164145
569,3,1588165446
569,1,1588166070
569,2,1588164170
570,2,1588165950
570,5,1588165805
570,3,1588165470
570,4,1588163175
570,4,1588163975
570,2,1588169744
570,2,1588162391
570,5,1588163384
570,4,1588166018
570,2,1588165238
570,2,1588164771
570,1,1588165453
570,2,1588166296
570,5,1588167443
570,4,1588161468
570,2,1588165514
570,4,1588165770
570,1,1588165113
570,3,1588165132
570,5,1588169517
570,4,1588163998
570,1,1588165015
570,3,1588165205
571,2,1588161267
571,4,1588164180
571,5,1588167835
571,1,1588164996
571,1,1588165366
571,5,1588167182
571,4,1588167443
571,5,1588163811
572,4,1588166509
572,1,1588166415
572,2,1588164253
572,3,1588163299
572,3,1588162748
572,5,1588166412
572,3,1588160536
572,2,1588163310
572,1,1588165906
572,4,1588160563
572,1,1588162059
572,1,1588161890
572,4,1588163182
572,2,1588165172
573,1,1588167450
573,2,1588161397
574,4,1588166620
574,4,1588164076
575,5,1588167360
575,5,1588163695
575,4,1588163492
575,1,1588166681
575,4,1588169344
575,2,1588164961
575,1,1588164873
575,3,1588169286
575,2,1588163020
575,5,1588168752
575,2,1588167398
575,1,1588164734
575,3,1588165112
575,4,1588165122
575,5,1588166996
576,2,1588165644
576,1,1588163523
576,4,1588164882
576,4,1588163162
576,3,1588164896
576,2,1588165742
576,5,1588165876
576,5,1588168756
576,4,1588167971
576,5,1588168098
576,2,1588165426
577,3,1588166112
577,1,1588167332
577,1,1588165310
577,4,1588164229
577,2,1588161218
577,5,1588164423
577,4,1588167585
578,3,1588163411
578,1,1588168433
578,5,1588161200
578,4,1588161029
578,1,1588165400
578,2,1588165698
578,1,1588164911
578,1,1588162510
578,4,1588167360
578,2,1588168555
578,3,1588161931
578,3,1588165534
578,5,1588166540
578,5,1588162607
578,1,1588163526
579,2,1588167829
579,2,1588164197
579,2,1588165259
579,3,1588162366
580,5,1588164642
580,1,1588164806
580,4,1588163048
580,5,1588166565
580,3,1588168819
580,3,1588168021
580,2,1588164199
580,1,1588163741
580,2,1588163555
580,4,1588164799
580,2,1588164845
581,4,1588167138
581,5,1588163962
581,5,1588165118
581,3,1588166176
581,3,1588165843
581,5,1588163733
581,3,1588165644
581,2,1588162975
581,5,1588162697
581,2,1588165397
581,5,1588162510
582,2,1588165088
582,3,1588166330
582,2,1588167240
582,4,1588165843
582,5,1588166537
582,1,1588163229
582,5,1588161620
582,2,1588162983
582,1,1588168286
582,2,1588167025
582,2,1588168474
582,2,1588165592
582,1,1588164543
582,2,1588163693
582,5,1588167760
582,1,1588165250
582,3,1588165758
582,4,1588165710
582,1,1588163164
583,1,1588166634
583,2,1588160694
583,5,1588165519
583,5,1588164144
583,5,1588166583
583,2,1588167429
583,5,1588162902
583,4,1588166461
583,4,1588167644
583,1,1588166487
583,2,1588165114
583,5,1588166899
583,1,1588165463
583,1,1588169090
583,2,1588165599
583,4,1588164524
583,1,1588164171
583,5,1588164094
583,4,1588165549
583,1,1588167096
583,2,1588166647
583,4,1588166549
583,2,1588162998
583,4,1588166386
584,5,1588162143
584,2,1588164605
584,3,1588165765
584,2,1588162821
584,1,1588164646
584,4,1588167079
584,1,1588162336
585,2,1588162958
585,4,1588165701
585,2,1588167403
585,4,1588166253
585,3,1588162910
585,2,1588166531
585,5,1588163437
585,3,1588164820
585,2,1588167027
585,1,1588165685
586,3,1588166050
586,3,1588166558
586,1,1588162095
586,5,1588165092
586,3,1588166276
587,3,1588163770
587,2,1588167437
587,5,1588165379
587,4,1588164645
587,1,1588167693
587,4,1588161267
587,5,1588165386
587,2,1588169012
587,3,1588167145
587,5,1588162656
587,5,1588166266
587,3,1588166732
587,4,1588164140
587,4,1588163804
587,2,1588164448
587,1,1588166054
587,5,1588165294
587,4,1588166978
587,2,1588166630
587,4,1588167400
587,2,1588165074
587,5,1588165272
587,2,1588164772
588,4,1588163815
588,3,1588164281
588,4,1588164303
588,5,1588166668
588,5,1588168691
588,3,1588163001
588,1,1588164760
588,1,1588167654
588,3,1588165718
588,4,1588164563
588,5,1588167648
588,4,1588166552
588,3,1588161592
588,2,1588167476
588,2,1588162409
588,1,1588164920
588,1,1588165968
588,1,1588162861
588,3,1588164594
588,2,1588165048
588,2,1588168168
588,5,1588164514
588,5,1588162364
589,3,1588161629
589,5,1588166608
589,4,1588166707
589,1,1588162982
589,5,1588165202
589,2,1588165619
589,1,1588165040
589,4,1588165303
590,3,1588164475
590,1,1588163950
590,2,1588167056
590,2,1588167840
590,3,1588159659
590,3,1588165735
590,1,1588162616
590,2,1588165515
590,5,1588166894
590,5,1588165356
590,3,1588165219
590,4,1588167456
590,3,1588166213
590,4,1588164024
590,2,1588163927
590,3,1588166650
590,5,1588164668
590,2,1588161500
590,3,1588167911
590,2,1588163248
590,2,1588167174
590,5,1588167332
590,4,1588164968
590,4,1588165012
591,2,1588165262
591,3,1588166021
591,4,1588166827
591,1,1588164505
591,1,1588166213
591,3,1588165643
591,4,1588162026
591,2,1588164189
591,1,1588165231
591,4,1588164585
591,5,1588167248
591,5,1588168496
591,3,1588166313
591,2,1588163459
591,1,1588164267
591,3,1588165564
591,2,1588163474
591,1,1588163484
592,5,1588166100
592,5,1588164030
593,1,1588163939
593,3,1588170173
593,2,1588166409
593,2,1588162981
593,5,1588166810
593,4,1588164334
593,1,1588164350
593,5,1588164143
593,1,1588164901
593,5,1588163307
593,1,1588166986
593,5,1588165998
593,5,1588167965
593,4,1588165559
593,3,1588161920
593,4,1588164621
593,5,1588165019
593,5,1588166171
593,4,1588166291
594,1,1588164560
594,4,1588167575
594,1,1588163679
594,3,1588165676
594,4,1588164259
594,1,1588163180
594,4,1588163594
594,3,1588163899
594,2,1588171785
594,3,1588166405
594,2,1588165926
595,4,1588164938
595,4,1588164700
595,2,1588163564
595,1,1588162422
595,3,1588164605
595,3,1588166116
595,2,1588164639
595,3,1588165059
595,2,1588165887
595,4,1588163542
595,5,1588165176
596,5,1588164235
596,2,1588164753
596,1,1588167562
596,3,1588165269
596,2,1588163679
596,4,1588167553
596,2,1588167901
596,4,1588166871
596,3,1588168948
596,1,1588165583
596,3,1588167218
596,1,1588164166
596,4,1588167980
596,1,1588162055
596,1,1588166020
596,3,1588165344
596,5,1588167973
597,3,1588165674
597,1,1588166244
597,4,1588167964
597,2,1588169730
597,4,1588165334
597,3,1588166397
597,4,1588167555
597,3,1588164919
597,4,1588168184
597,5,1588163687
598,4,1588166907
598,2,1588167922
598,2,1588166890
599,1,1588165794
599,2,1588165831
599,3,1588165709
599,4,1588166022
599,4,1588165505
599,3,1588165025
599,1,1588162886
599,5,1588164083
599,4,1588165653
599,3,1588163387
599,3,1588161907
599,1,1588166272
599,1,1588166061
599,2,1588166357
599,4,1588167426
599,1,1588166308
599,4,1588161795
599,4,1588163471
600,3,1588163446
600,5,1588170193
600,3,1588163173
600,3,1588166343
600,5,1588164499
600,4,1588165797
600,4,1588163526
601,2,1588166075
601,2,1588166448
601,3,1588165913
601,5,1588165066
601,2,1588165549
601,1,1588168101
601,2,1588163526
601,5,1588166628
601,5,1588166169
601,1,1588162252
601,3,1588166355
601,2,1588166420
601,3,1588166714
601,5,1588166582
602,1,1588165756
602,5,1588168552
602,3,1588164079
602,4,1588167029
602,2,1588165980
602,3,1588166432
602,4,1588161673
602,3,1588164600
602,3,1588166950
602,3,1588164240
602,5,1588162049
602,1,1588163439
602,2,1588163995
602,4,1588163957
602,1,1588165196
602,1,1588165067
602,3,1588164133
603,1,1588165991
603,2,1588165250
603,4,1588164938
603,4,1588163619
603,3,1588163176
603,3,1588162753
603,2,1588165982
603,4,1588161322
603,3,1588165699
603,3,1588161936
603,3,1588167376
603,1,1588166623
603,5,1588164853
603,4,1588164586
603,3,1588164213
603,1,1588166348
603,1,1588163530
604,3,1588167616
604,3,1588163404
605,1,1588164224
605,4,1588167923
605,4,1588159446
605,5,1588168056
605,3,1588164752
605,3,1588162394
605,5,1588166951
605,2,1588167995
605,4,1588167958
605,1,1588166619
605,2,1588164671
605,4,1588165191
606,1,1588163523
606,2,1588166663
606,5,1588165337
606,2,1588167073
606,4,1588166809
606,5,1588162226
606,5,1588166570
606,4,1588165055
606,1,1588165527
606,5,1588161734
606,1,1588165143
606,5,1588167285
606,4,1588161946
606,2,1588164319
606,4,1588165329
606,1,1588164522
606,2,1588167739
606,2,1588163832
606,1,1588163798
606,5,1588163838
606,2,1588164699
606,1,1588163448
606,1,1588167488
607,1,1588164695
607,5,1588164570
607,2,1588165184
607,4,1588164676
607,3,1588162709
607,3,1588164579
607,1,1588165347
607,1,1588163251
607,4,1588165566
607,1,1588162377
607,3,1588161624
607,4,1588167916
607,5,1588165705
607,2,1588162518
607,4,1588163685
607,4,1588164624
607,4,1588164080
607,1,1588165014
607,1,1588167331
607,1,1588165566
607,5,1588165279
608,2,1588163764
608,1,1588165961
608,2,1588165478
608,5,1588167433
608,3,1588165301
608,4,1588167981
608,5,1588165314
608,5,1588168580
608,4,1588164611
608,1,1588163190
608,5,1588160826
608,1,1588162321
608,5,1588165717
608,1,1588164789
609,4,1588165844
609,1,1588160605
609,4,1588163770
609,2,1588164788
609,4,1588161430
609,1,1588165792
609,2,1588166368
609,1,1588166018
609,2,1588164617
609,4,1588161607
609,4,1588161749
609,2,1588166552
609,1,1588163302
609,4,1588161221
610,2,1588167426
610,4,1588163853
610,1,1588164362
610,4,1588163945
610,3,1588168103
610,2,1588168785
610,3,1588168518
610,5,1588167140
610,4,1588166600
610,3,1588164380
610,4,1588167281
611,3,1588165714
611,4,1588166571
612,5,1588167266
612,3,1588167345
612,5,1588166381
612,2,1588166680
612,3,1588163310
612,5,1588166432
612,1,1588162089
612,3,1588167160
612,1,1588163414
613,4,1588167601
613,5,1588166901
613,5,1588162328
613,5,1588165697
613,4,1588164502
613,3,1588167212
613,3,1588160487
613,2,1588162783
613,4,1588166946
613,1,1588169130
613,2,1588163313
613,3,1588167515
613,5,1588161719
613,5,1588164656
613,2,1588170267
613,4,1588165199
613,1,1588165438
613,1,1588164126
613,3,1588165782
613,2,1588162672
613,5,1588163568
613,4,1588165692
613,4,1588167356
613,1,1588163076
614,3,1588163875
614,2,1588165745
614,2,1588167941
614,4,1588166757
614,5,1588165288
614,1,1588167601
614,5,1588162569
614,5,1588162539
614,3,1588167130
614,3,1588163761
614,4,1588165960
614,2,1588165347
614,3,1588164764
614,3,1588165693
614,4,1588164397
614,2,1588166969
614,3,1588165979
614,5,1588167286
615,2,1588164365
615,5,1588168504
615,3,1588166882
616,1,1588169166
616,3,1588163866
616,3,1588164412
616,4,1588165015
616,3,1588161516
617,2,1588168396
617,5,1588166469
617,2,1588164295
617,5,1588167309
617,1,1588167892
617,4,1588166793
617,3,1588166453
617,1,1588165883
617,2,1588163772
617,1,1588165749
617,1,1588167379
617,2,1588166936
617,5,1588165931
617,5,1588167021
617,5,1588166386
617,3,1588167072
617,4,1588164377
617,3,1588163340
617,5,1588167531
617,5,1588165674
617,1,1588162364
617,2,1588165439
617,1,1588164614
617,1,1588166599
618,2,1588164803
618,2,1588164740
618,4,1588163215
618,4,1588168373
618,5,1588167036
618,3,1588166564
618,4,1588164439
618,4,1588167368
618,3,1588167186
618,3,1588165045
618,3,1588164062
618,4,1588160378
618,2,1588161622
618,5,1588165598
618,4,1588164331
618,1,1588167605
618,2,1588166412
618,5,1588167201
618,4,1588164429
618,4,1588165433
619,4,1588166297
619,1,1588162365
619,1,1588164406
619,4,1588163498
619,3,1588166006
619,4,1588165834
619,5,1588168322
619,3,1588163787
619,5,1588167684
619,1,1588164729
619,2,1588163083
619,3,1588165709
619,5,1588164424
619,2,1588163620
619,3,1588164052
619,2,1588166085
620,3,1588161044
620,2,1588165063
620,4,1588167313
620,2,1588165310
620,1,1588162988
620,3,1588166552
620,5,1588165976
620,1,1588165978
620,1,1588166850
620,4,1588161433
620,3,1588166766
620,3,1588165558
620,5,1588165147
620,5,1588165392
620,5,1588162567
621,4,1588164245
621,2,1588164643
621,2,1588162704
621,3,1588163430
621,2,1588164662
621,4,1588164280
621,4,1588163908
621,5,1588163432
621,2,1588163769
621,4,1588165715
622,2,1588164465
622,5,1588165030
622,3,1588167749
622,5,1588162953
622,5,1588164244
622,4,1588164315
622,3,1588163747
622,1,1588164837
622,3,1588165576
622,2,1588168705
623,3,1588168151
623,4,1588166481
623,2,1588163655
623,1,1588162182
623,5,1588163393
623,3,1588165462
623,4,1588166745
623,1,1588164024
623,1,1588161164
623,4,1588162889
623,5,1588165309
623,5,1588166606
623,5,1588163147
623,3,1588164676
623,5,1588164310
623,5,1588167507
624,3,1588160594
624,2,1588167695
624,1,1588166152
624,4,1588167566
624,4,1588165472
624,5,1588162736
624,3,1588161955
624,1,1588165560
624,3,1588167762
624,5,1588161904
624,3,1588165472
624,4,1588167301
625,2,1588165489
625,1,1588160217
625,4,1588165176
625,4,1588167349
625,3,1588168982
625,4,1588165937
625,4,1588165113
625,2,1588167195
625,1,1588166782
626,5,1588164850
626,4,1588161195
626,5,1588165249
626,4,1588163516
626,3,1588163422
626,3,1588167026
626,5,1588165117
626,5,1588166175
626,4,1588162401
626,5,1588165778
626,4,1588166604
626,5,1588164455
626,5,1588169313
626,3,1588164625
627,4,1588164361
627,5,1588167616
627,4,1588166421
627,3,1588167161
627,3,1588163401
627,1,1588163355
627,2,1588164212
627,1,1588168188
627,2,1588163586
627,2,1588164053
627,3,1588165228
627,4,1588168648
627,5,1588160819
627,3,1588163971
627,2,1588161383
627,3,1588165753
627,3,1588166102
628,1,1588165449
628,3,1588165015
628,5,1588164315
628,1,1588167602
628,2,1588165167
628,2,1588166893
628,1,1588167428
629,1,1588165715
629,5,1588165080
629,4,1588165374
629,2,1588167675
629,1,1588169884
629,2,1588170117
629,2,1588163469
629,2,1588162789
629,1,1588166637
629,5,1588168206
629,1,1588169683
629,5,1588164248
629,3,1588164371
629,5,1588161642
629,3,1588166657
629,3,1588160446
629,1,1588164310
629,2,1588168723
629,4,1588166452
629,4,1588165213
630,5,1588165279
630,1,1588165126
630,5,1588165926
630,3,1588164108
631,3,1588166529
631,3,1588165911
631,5,1588162898
631,5,1588165490
631,4,1588165179
631,5,1588162977
631,5,1588164649
631,2,1588166158
631,4,1588167076
631,5,1588164913
631,1,1588162195
631,3,1588162283
631,1,1588164917
632,5,1588164221
632,5,1588164360
632,2,1588164686
632,5,1588164929
632,4,1588164990
632,5,1588164676
632,4,1588168116
632,3,1588166853
632,2,1588162481
632,2,1588165029
632,3,1588168059
632,4,1588167185
632,5,1588166279
632,1,1588164351
633,4,1588163916
633,2,1588164006
633,3,1588164273
633,3,1588164163
633,2,1588162106
633,5,1588163326
633,5,1588164569
633,1,1588165715
633,2,1588164437
634,2,1588168121
634,2,1588164957
634,2,1588162181
634,1,1588166309
634,5,1588168232
634,5,1588165274
634,2,1588164243
634,3,1588169333
634,1,1588166106
634,4,1588163172
634,1,1588160846
634,4,1588170610
634,2,1588163114
634,5,1588165710
634,4,1588165826
634,2,1588166809
634,1,1588165001
634,3,1588165915
634,2,1588165492
634,2,1588165632
635,2,1588163568
635,2,1588164049
635,3,1588165321
635,3,1588167251
635,1,1588165402
635,5,1588164876
635,3,1588166401
635,5,1588163403
635,2,1588167550
635,5,1588164955
635,2,1588164401
635,5,1588167804
635,5,1588161876
635,1,1588167241
635,2,1588167114
635,5,1588164005
635,5,1588164664
636,4,1588166402
636,1,1588161636
636,4,1588168536
636,4,1588165512
636,5,1588165640
636,5,1588165989
636,3,1588163551
636,5,1588166967
636,1,1588166005
636,5,1588166045
